"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","industry","Summary Quote",
"KALU","Kaiser Aluminum Corporation","70.99","1279972345.81","n/a","n/a","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/kalu",
"KBIO","KaloBios Pharmaceuticals, Inc.","2.1","69260931.6","n/a","2013","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/kbio",
"KMDA","Kamada Ltd.","7.95","285884082.9","n/a","2013","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/kmda",
"KNDI","Kandi Technologies Group, Inc.","12.75","519483717.75","n/a","n/a","Capital Goods","Auto Manufacturing","http://www.nasdaq.com/symbol/kndi",
"KCLI","Kansas City Life Insurance Company","43.98","482365251.36","n/a","n/a","Finance","Life Insurance","http://www.nasdaq.com/symbol/kcli",
"KPTI","Karyopharm Therapeutics Inc.","47.12","1402408952.88","n/a","2013","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/kpti",
"KCAP","KCAP Financial, Inc.","7.88","262939382.96","n/a","2006","n/a","n/a","http://www.nasdaq.com/symbol/kcap",
"KRNY","Kearny Financial","15.02","994167461.56","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/krny",
"KIPO","Keating Capital, Inc.","6.11","59071840.49","n/a","2011","n/a","n/a","http://www.nasdaq.com/symbol/kipo",
"KELYA","Kelly Services, Inc.","17.83","667308628.93","n/a","n/a","Technology","Professional Services","http://www.nasdaq.com/symbol/kelya",
"KELYB","Kelly Services, Inc.","17.22","644478664.62","n/a","n/a","Technology","Professional Services","http://www.nasdaq.com/symbol/kelyb",
"KFFB","Kentucky First Federal Bancorp","8.4752","72244232.0384","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/kffb",
"KERX","Keryx Biopharmaceuticals, Inc.","14.23","1301370113.79","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/kerx",
"GMCR","Keurig Green Mountain, Inc.","119.8","19495781545.4","n/a","1993","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/gmcr",
"KEQU","Kewaunee Scientific Corporation","16.5","43173124.5","n/a","n/a","Capital Goods","Medical Specialities","http://www.nasdaq.com/symbol/kequ",
"KTEC","Key Technology, Inc.","11.74","73969396.2","n/a","1993","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/ktec",
"KTCC","Key Tronic Corporation","10.73","113088867.19","n/a","1983","Technology","Computer peripheral equipment","http://www.nasdaq.com/symbol/ktcc",
"KFRC","Kforce, Inc.","21.8","734664861.4","n/a","1995","Technology","Professional Services","http://www.nasdaq.com/symbol/kfrc",
"KBALB","Kimball International, Inc.","16.04","616539216.28","n/a","n/a","Technology","Electrical Products","http://www.nasdaq.com/symbol/kbalb",
"KIN","Kindred Biosciences, Inc.","18.75","368946000","n/a","2013","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/kin",
"KGJI","Kingold Jewelry Inc.","1.26","83101362.12","n/a","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/kgji",
"KINS","Kingstone Companies, Inc","6.365","46352756.06","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/kins",
"KONE","Kingtone Wirelessinfo Solution Holding Ltd","5.31","7460550","n/a","2010","Technology","EDP Services","http://www.nasdaq.com/symbol/kone",
"KIOR","KiOR, Inc.","0.41","45481426.28","n/a","2011","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/kior",
"KIPS","Kips Bay Medical, Inc.","0.44","14526194.76","n/a","2011","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/kips",
"KIRK","Kirkland&#39;s, Inc.","18.38","318147176.36","n/a","2002","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/kirk",
"KLAC","KLA-Tencor Corporation","68.57","11370749504.45","n/a","1980","Capital Goods","Electronic Components","http://www.nasdaq.com/symbol/klac",
"VLCCF","Knightsbridge Tankers Limited","15.21","747138775.5","n/a","1997","Consumer Services","Marine Transportation","http://www.nasdaq.com/symbol/vlccf",
"KFX","Kofax Limited","8.97","826403642.22","n/a","2013","Technology","Computer Software: Programming, Data Processing","http://www.nasdaq.com/symbol/kfx",
"KONA","Kona Grill, Inc.","22.33","192359931.61","n/a","2005","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/kona",
"KONG","KongZhong Corporation","9","412848684","n/a","2004","Technology","Telecommunications Equipment","http://www.nasdaq.com/symbol/kong",
"KOPN","Kopin Corporation","3.26","215051295.3","n/a","1992","Technology","Semiconductors","http://www.nasdaq.com/symbol/kopn",
"KOSS","Koss Corporation","3.2196","23769360.2376","n/a","n/a","Consumer Non-Durables","Consumer Electronics/Appliances","http://www.nasdaq.com/symbol/koss",
"KRFT","Kraft Foods Group, Inc.","59.01","35128786657.65","n/a","n/a","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/krft",
"KWEB","KraneShares CSI China Internet ETF","35.13","3513140.52","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/kweb",
"KTOS","Kratos Defense & Security Solutions, Inc.","8.47","486436944.84","n/a","n/a","Capital Goods","Military/Government/Technical","http://www.nasdaq.com/symbol/ktos",
"KUTV","Ku6 Media Co., Ltd.","1.58","74744243.14","n/a","n/a","Consumer Services","Telecommunications Equipment","http://www.nasdaq.com/symbol/kutv",
"KLIC","Kulicke and Soffa Industries, Inc.","14.45","1106645779.35","n/a","n/a","Technology","Semiconductors","http://www.nasdaq.com/symbol/klic",
"KVHI","KVH Industries, Inc.","12.86","203951266.72","n/a","1996","Technology","Radio And Television Broadcasting And Communications Equipment","http://www.nasdaq.com/symbol/kvhi",
"KYTH","Kythera Biopharmaceuticals, Inc.","35.36","801137482.08","n/a","2012","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/kyth",
"FSTR","L.B. Foster Company","52.13","538963781.33","n/a","n/a","Basic Industries","Metal Fabrications","http://www.nasdaq.com/symbol/fstr",
"LJPC","La Jolla Pharmaceutical Company","8.42","66241815.58","n/a","1994","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/ljpc",
"LSBK","Lake Shore Bancorp, Inc.","12.25","72407728.75","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/lsbk",
"LBAI","Lakeland Bancorp, Inc.","10.59","401494815.24","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/lbai",
"LKFN","Lakeland Financial Corporation","37.62","622032291.54","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/lkfn",
"LAKE","Lakeland Industries, Inc.","7.4","39644686","n/a","1986","Health Care","Industrial Specialties","http://www.nasdaq.com/symbol/lake",
"LACO","Lakes Entertainment, Inc.","4.77","127504017.54","n/a","n/a","Consumer Services","Services-Misc. Amusement & Recreation","http://www.nasdaq.com/symbol/laco",
"LRCX","Lam Research Corporation","65.7","10651965900.3","n/a","1984","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/lrcx",
"LAMR","Lamar Advertising Company","49.91","4748491153.07","n/a","1996","Technology","Advertising","http://www.nasdaq.com/symbol/lamr",
"LANC","Lancaster Colony Corporation","92.7","2534232600","n/a","n/a","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/lanc",
"LNDC","Landec Corporation","11.65","311990180.45","n/a","1996","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/lndc",
"LARK","Landmark Bancorp Inc.","20.39","64737658.69","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/lark",
"LE","Lands&#39; End, Inc.","30.5","974673890.5","n/a","n/a","Consumer Services","Clothing/Shoe/Accessory Stores","http://www.nasdaq.com/symbol/le",
"LSTR","Landstar System, Inc.","63.87","2871147215.82","n/a","1993","Transportation","Trucking Freight/Courier Services","http://www.nasdaq.com/symbol/lstr",
"LTRX","Lantronix, Inc.","2.0199","29678099.8344","n/a","2000","Technology","Computer Communications Equipment","http://www.nasdaq.com/symbol/ltrx",
"LPSB","LaPorte Bancorp, Inc.","10.9038","62929755.168","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/lpsb",
"LSCC","Lattice Semiconductor Corporation","8.05","947372992.3","n/a","n/a","Technology","Semiconductors","http://www.nasdaq.com/symbol/lscc",
"LAWS","Lawson Products, Inc.","15.59","134992017.15","n/a","n/a","Consumer Durables","Industrial Specialties","http://www.nasdaq.com/symbol/laws",
"LAYN","Layne Christensen Company","14.9","295491346.6","n/a","1992","Basic Industries","Engineering & Construction","http://www.nasdaq.com/symbol/layn",
"LCNB","LCNB Corporation","15.72","146080080.72","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/lcnb",
"LDRH","LDR Holding Corporation","24.74","598417032.86","n/a","2013","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/ldrh",
"GAGA","Le Gaga Holdings Limited","3.54","155678275.56","n/a","2010","Consumer Non-Durables","Farming/Seeds/Milling","http://www.nasdaq.com/symbol/gaga",
"LBIX","Leading Brands Inc","4.121","12004460.637","n/a","n/a","Consumer Non-Durables","Beverages (Production/Distribution)","http://www.nasdaq.com/symbol/lbix",
"LTRE","Learning Tree International, Inc.","2.68","35436404.52","n/a","1995","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/ltre",
"LGCY","Legacy Reserves LP","30.06","1730396896.02","n/a","2007","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/lgcy",
"LGCYP","Legacy Reserves LP","25.14","50280000","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/lgcyp",
"LMAT","LeMaitre Vascular, Inc.","7.2","124414084.8","n/a","2006","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/lmat",
"LEVY","Levy Acquisition Corp.","9.7","181875000","n/a","2014","Finance","Business Services","http://www.nasdaq.com/symbol/levy",
"LEVYU","Levy Acquisition Corp.","10","187500000","n/a","2013","Finance","Business Services","http://www.nasdaq.com/symbol/levyu",
"LEVYW","Levy Acquisition Corp.","0.46","0","n/a","2014","Finance","Business Services","http://www.nasdaq.com/symbol/levyw",
"LXRX","Lexicon Pharmaceuticals, Inc.","1.74","895999367.1","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/lxrx",
"LGIH","LGI Homes, Inc.","17.64","366267240.36","n/a","2013","Capital Goods","Homebuilding","http://www.nasdaq.com/symbol/lgih",
"LHCG","LHC Group","20.02","356077722","n/a","2005","Health Care","Medical/Nursing Services","http://www.nasdaq.com/symbol/lhcg",
"LBTYA","Liberty Global plc","43.35","34071391836.6","n/a","n/a","Consumer Services","Television Services","http://www.nasdaq.com/symbol/lbtya",
"LBTYB","Liberty Global plc","44.98","35352507608.08","n/a","n/a","Consumer Services","Television Services","http://www.nasdaq.com/symbol/lbtyb",
"LBTYK","Liberty Global plc","41.93","32955327790.28","n/a","n/a","Consumer Services","Television Services","http://www.nasdaq.com/symbol/lbtyk",
"LINTA","Liberty Interactive Corporation","29.11","14287880439.57","n/a","n/a","Consumer Services","Television Services","http://www.nasdaq.com/symbol/linta",
"LINTB","Liberty Interactive Corporation","29.42","14440035813.54","n/a","n/a","Consumer Services","Television Services","http://www.nasdaq.com/symbol/lintb",
"LVNTA","Liberty Interactive Corporation","68.92","2438523304.8","n/a","n/a","Consumer Services","Television Services","http://www.nasdaq.com/symbol/lvnta",
"LVNTB","Liberty Interactive Corporation","64.69","4946094801.66","n/a","n/a","Consumer Services","Television Services","http://www.nasdaq.com/symbol/lvntb",
"LMCA","Liberty Media Corporation","130.63","14934257768.1","n/a","n/a","Consumer Services","Broadcasting","http://www.nasdaq.com/symbol/lmca",
"LMCB","Liberty Media Corporation","130.9801","14974282905.087","n/a","n/a","Consumer Services","Broadcasting","http://www.nasdaq.com/symbol/lmcb",
"LPHI","Life Partners Holdings Inc","2.56","47737518.08","n/a","n/a","Finance","Life Insurance","http://www.nasdaq.com/symbol/lphi",
"LPNT","LifePoint Hospitals, Inc.","64.38","2863551324.48","n/a","n/a","Health Care","Hospital/Nursing Management","http://www.nasdaq.com/symbol/lpnt",
"LCUT","Lifetime Brands, Inc.","15.59","210197210.57","n/a","1991","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/lcut",
"LFVN","Lifevantage Corporation","1.33","137923383.36","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/lfvn",
"LWAY","Lifeway Foods, Inc.","13.03","212988601.51","n/a","n/a","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/lway",
"LGND","Ligand Pharmaceuticals Incorporated","66.75","1383419849.25","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/lgnd",
"LTBR","Lightbridge Corporation","2.58","38884562.88","n/a","n/a","Consumer Services","Professional Services","http://www.nasdaq.com/symbol/ltbr",
"LPTH","LightPath Technologies, Inc.","1.3447","19220207.2335","n/a","1996","Technology","Semiconductors","http://www.nasdaq.com/symbol/lpth",
"LIWA","Lihua International, Inc.","2.08","62466801.28","n/a","2009","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/liwa",
"LLEX","Lilis Energy, Inc.","2.32","64098878.64","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/llex",
"LIME","Lime Energy Co.","2.53","9441213.65","n/a","n/a","Basic Industries","Engineering & Construction","http://www.nasdaq.com/symbol/lime",
"LLNW","Limelight Networks, Inc.","2.83","278696577.48","n/a","2007","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/llnw",
"LMNR","Limoneira Co","22.96","322589607.2","n/a","n/a","Consumer Non-Durables","Farming/Seeds/Milling","http://www.nasdaq.com/symbol/lmnr",
"LINC","Lincoln Educational Services Corporation","3.89","93366037.28","n/a","2005","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/linc",
"LECO","Lincoln Electric Holdings, Inc.","68.49","5508333248.85","n/a","n/a","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/leco",
"LLTC","Linear Technology Corporation","47.15","11153550568.75","n/a","1986","Technology","Semiconductors","http://www.nasdaq.com/symbol/lltc",
"LNCO","Linn Co, LLC","29.71","3817831141.56","n/a","2012","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/lnco",
"LINE","Linn Energy, LLC","30.7","10174149279.8","n/a","2006","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/line",
"LIOX","Lionbridge Technologies, Inc.","5.71","369077469.85","n/a","1999","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/liox",
"LPCN","Lipocine Inc.","6.6","84296368.2","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/lpcn",
"LPDX","LipoScience, Inc.","3.3","50307252.6","n/a","2013","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances","http://www.nasdaq.com/symbol/lpdx",
"LIQD","Liquid Holdings Group, Inc.","1.46","87289155.78","n/a","2013","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/liqd",
"LQDT","Liquidity Services, Inc.","15.72","504231465.96","n/a","2006","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/lqdt",
"LFUS","Littelfuse, Inc.","88.69","1996382543.61","n/a","n/a","Consumer Durables","Electrical Products","http://www.nasdaq.com/symbol/lfus",
"LIVE","LiveDeal, Inc.","3.91","53114957.08","n/a","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/live",
"LPSN","LivePerson, Inc.","9.19","498094691.6","n/a","2000","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/lpsn",
"LKQ","LKQ Corporation","26","7848359844","n/a","n/a","Consumer Services","Motor Vehicles","http://www.nasdaq.com/symbol/lkq",
"LMIA","LMI Aerospace, Inc.","13.66","176500163.34","n/a","1998","Capital Goods","Military/Government/Technical","http://www.nasdaq.com/symbol/lmia",
"LNBB","LNB Bancorp, Inc.","11.14","107667788.08","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/lnbb",
"LOCM","Local Corporation","1.9199","44689909.7193","n/a","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/locm",
"LOGI","Logitech International S.A.","13.53","2186275424.85","n/a","1997","Technology","Computer peripheral equipment","http://www.nasdaq.com/symbol/logi",
"LOGM","LogMein, Inc.","45.77","1111319629.25","n/a","2009","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/logm",
"LOJN","LoJack Corporation","5.46","101155170.48","n/a","n/a","Consumer Durables","Telecommunications Equipment","http://www.nasdaq.com/symbol/lojn",
"EVAR","Lombard Medical, Inc.","7.15","115728448.55","n/a","2014","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/evar",
"LOOK","LookSmart, Ltd.","1.75","10095489.25","n/a","1999","Technology","EDP Services","http://www.nasdaq.com/symbol/look",
"LORL","Loral Space and Communications, Inc.","73.74","2280032319.9","n/a","n/a","Technology","Radio And Television Broadcasting And Communications Equipment","http://www.nasdaq.com/symbol/lorl",
"LABC","Louisiana Bancorp, Inc.","21","60144882","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/labc",
"LPTN","Lpath, Inc.","3.89","60640618.72","n/a","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/lptn",
"LPLA","LPL Financial Holdings Inc.","48.89","4916314207.43","n/a","2010","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/lpla",
"LRAD","LRAD Corporation","1.99","65793230.75","n/a","n/a","Consumer Non-Durables","Consumer Electronics/Appliances","http://www.nasdaq.com/symbol/lrad",
"LSBI","LSB Financial Corp.","41.17","64538256.68","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/lsbi",
"LYTS","LSI Industries Inc.","7.94","191477959.28","n/a","1985","Consumer Durables","Building Products","http://www.nasdaq.com/symbol/lyts",
"LULU","lululemon athletica inc.","37.61","4269395431.6","n/a","2007","Consumer Non-Durables","Apparel","http://www.nasdaq.com/symbol/lulu",
"LMNS","Lumenis Ltd.","9.16","0","n/a","2014","Health Care","Medical Specialities","http://www.nasdaq.com/symbol/lmns",
"LMNX","Luminex Corporation","17.22","732259078.32","n/a","2000","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/lmnx",
"LMOS","Lumos Networks Corp.","14.34","318268212.24","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/lmos",
"LUNA","Luna Innovations Incorporated","1.4","20629561.4","n/a","2006","Health Care","Biotechnology: Commercial Physical & Biological Resarch","http://www.nasdaq.com/symbol/luna",
"MBTF","M B T Financial Corp","5.59","126813079.77","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/mbtf",
"MTSI","M/A-COM Technology Solutions Holdings, Inc.","21.96","1038004335.72","n/a","2012","Technology","Semiconductors","http://www.nasdaq.com/symbol/mtsi",
"MCBC","Macatawa Bank Corporation","5.01","169280039.31","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/mcbc",
"MFNC","Mackinac Financial Corporation","12.6","69648894","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/mfnc",
"MGNX","MacroGenics, Inc.","21.5","593827721","n/a","2013","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/mgnx",
"MCBK","Madison County Financial, Inc.","18.1","55521424.2","n/a","2012","Finance","Savings Institutions","http://www.nasdaq.com/symbol/mcbk",
"MAGS","Magal Security Systems Ltd.","3.85","62167959.7","n/a","1993","Consumer Durables","Telecommunications Equipment","http://www.nasdaq.com/symbol/mags",
"MGLN","Magellan Health, Inc.","61.94","1706981728.02","n/a","n/a","Health Care","Hospital/Nursing Management","http://www.nasdaq.com/symbol/mgln",
"MPET","Magellan Petroleum Corporation","2.05","92964853.45","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/mpet",
"MGIC","Magic Software Enterprises Ltd.","7.72","340700468.2","n/a","1991","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/mgic",
"CALL","magicJack VocalTec Ltd","14.47","258030921.1","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/call",
"MNGA","MagneGas Corporation","1.62","51655925.88","n/a","n/a","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/mnga",
"MAG","Magnetek, Inc.","22.35","72976616.55","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/mag",
"MGYR","Magyar Bancorp, Inc.","7.9215","46034957.571","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/mgyr",
"MHLD","Maiden Holdings, Ltd.","11.47","835638132.8","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/mhld",
"MHLDO","Maiden Holdings, Ltd.","46.7","154110000","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/mhldo",
"MSFG","MainSource Financial Group, Inc.","16.21","331119611.33","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/msfg",
"COOL","Majesco Entertainment Company","1.98","13154929.92","n/a","n/a","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/cool",
"MMYT","MakeMyTrip Limited","29","1208671889","n/a","2010","Consumer Services","Transportation Services","http://www.nasdaq.com/symbol/mmyt",
"MBUU","Malibu Boats, Inc.","19.54","216012042.56","n/a","2014","Capital Goods","Marine Transportation","http://www.nasdaq.com/symbol/mbuu",
"MLVF","Malvern Bancorp, Inc.","10.48","68732797.04","n/a","n/a","Finance","Banks","http://www.nasdaq.com/symbol/mlvf",
"MAMS","MAM Software Group, Inc.","5.51","79366860.99","n/a","n/a","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/mams",
"MNDL","Mandalay Digital Group, Inc","3.58","132531603.58","n/a","n/a","Miscellaneous","Multi-Sector Companies","http://www.nasdaq.com/symbol/mndl",
"MANH","Manhattan Associates, Inc.","34.32","2601073469.28","n/a","1998","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/manh",
"LOAN","Manhattan Bridge Capital, Inc","2.81","11999233.9","n/a","n/a","Finance","Finance Companies","http://www.nasdaq.com/symbol/loan",
"MNTX","Manitex International, Inc.","16.29","225163133.01","n/a","n/a","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/mntx",
"MTEX","Mannatech, Incorporated","13.23","35190635.76","n/a","n/a","Consumer Durables","Specialty Chemicals","http://www.nasdaq.com/symbol/mtex",
"MNKD","MannKind Corporation","10.52","4088231514.76","n/a","2004","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/mnkd",
"MANT","ManTech International Corporation","29.37","1093176628.83","n/a","2002","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/mant",
"MCHX","Marchex, Inc.","10.91","461732365.4","n/a","2004","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/mchx",
"MARPS","Marine Petroleum Trust","16.626","33252000","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/marps",
"MKTX","MarketAxess Holdings, Inc.","54.37","2050812585.94","n/a","2004","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/mktx",
"MKTO","Marketo, Inc.","25.3","1024409523.5","n/a","2013","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/mkto",
"MRLN","Marlin Business Services Corp.","18.7","241727027.3","n/a","2003","Finance","Major Banks","http://www.nasdaq.com/symbol/mrln",
"FISH","Marlin Midstream Partners, LP","19.77","347989602.54","n/a","1992","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/fish",
"MAR","Marriott International","61.38","17969918462.1","n/a","n/a","Consumer Services","Hotels/Resorts","http://www.nasdaq.com/symbol/mar",
"MBII","Marrone Bio Innovations, Inc.","11.12","219634155.76","n/a","2013","Basic Industries","Agricultural Chemicals","http://www.nasdaq.com/symbol/mbii",
"MRTN","Marten Transport, Ltd.","22.98","766479791.76","n/a","1986","Transportation","Trucking Freight/Courier Services","http://www.nasdaq.com/symbol/mrtn",
"MMLP","Martin Midstream Partners L.P.","40.28","1089148320.96","n/a","2002","Energy","Oil Refining/Marketing","http://www.nasdaq.com/symbol/mmlp",
"MRVL","Marvell Technology Group Ltd.","14.89","7567098000","n/a","2000","Technology","Semiconductors","http://www.nasdaq.com/symbol/mrvl",
"MASI","Masimo Corporation","23.27","1320411518.14","n/a","2007","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://www.nasdaq.com/symbol/masi",
"MTRX","Matrix Service Company","36.92","975174088.72","n/a","1990","Basic Industries","Engineering & Construction","http://www.nasdaq.com/symbol/mtrx",
"MAT","Mattel, Inc.","38.47","13051019669.72","n/a","n/a","Consumer Non-Durables","Recreational Products/Toys","http://www.nasdaq.com/symbol/mat",
"MATR","Mattersight Corporation","5.07","96707380.38","n/a","n/a","Consumer Services","Professional Services","http://www.nasdaq.com/symbol/matr",
"MATW","Matthews International Corporation","40.11","1096812402.21","n/a","1994","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/matw",
"MFRM","Mattress Firm Holding Corp.","46.57","1588833952.41","n/a","2011","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/mfrm",
"MTSN","Mattson Technology, Inc.","1.99","146200798.62","n/a","1994","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/mtsn",
"MXIM","Maxim Integrated Products, Inc.","35","9894983980","n/a","1988","Technology","Semiconductors","http://www.nasdaq.com/symbol/mxim",
"MXWL","Maxwell Technologies, Inc.","17.1","511827264.9","n/a","n/a","Miscellaneous","Industrial Machinery/Components","http://www.nasdaq.com/symbol/mxwl",
"MZOR","Mazor Robotics Ltd.","16.83","352118741.04","n/a","n/a","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/mzor",
"MBFI","MB Financial Inc.","27.46","1514059246.54","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/mbfi",
"MCGC","MCG Capital Corporation","3.5","227479521.5","n/a","2001","n/a","n/a","http://www.nasdaq.com/symbol/mcgc",
"MGRC","McGrath RentCorp","34.46","891599982.96","n/a","1984","Technology","Diversified Commercial Services","http://www.nasdaq.com/symbol/mgrc",
"MDCA","MDC Partners Inc.","20.34","1006370214.3","n/a","n/a","Technology","Advertising","http://www.nasdaq.com/symbol/mdca",
"MEAS","Measurement Specialties, Inc.","76.85","1224861352.15","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/meas",
"MCOX","Mecox Lane Limited","4.58","57561041.54","n/a","2010","Consumer Non-Durables","Apparel","http://www.nasdaq.com/symbol/mcox",
"TAXI","Medallion Financial Corp.","12.74","319869435.34","n/a","1996","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/taxi",
"MDAS","MedAssets, Inc.","23.22","1416097822.5","n/a","2007","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/mdas",
"MDCI","Medical Action Industries Inc.","6.87","112603614.36","n/a","n/a","Health Care","Industrial Specialties","http://www.nasdaq.com/symbol/mdci",
"MNOV","MediciNova, Inc.","1.95","47085517.05","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/mnov",
"MDSO","Medidata Solutions, Inc.","39.16","2118381581.36","n/a","2009","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/mdso",
"MDVN","Medivation, Inc.","74.98","5737767795.46","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/mdvn",
